No.,Time,Source,Destination,Protocol,Length,Info
1214,39.114815,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.235.33? Tell 172.18.232.10
1215,39.114815,LiteonTe_c4:3e:57,Broadcast,ARP,60,Who has 172.18.236.180? Tell 172.18.236.124
1216,39.320147,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1217,39.320147,IntelCor_31:f6:7d,Broadcast,ARP,60,Who has 172.18.233.6? Tell 172.18.234.120
1218,39.320147,SamsungE_7c:0b:84,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.236.20
1219,39.320147,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.134? Tell 172.18.232.10
1220,39.320147,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.64? Tell 172.18.232.10
1221,39.320147,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1222,39.524494,SamsungE_98:8d:ea,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.234.6
1223,39.524494,HonHaiPr_c8:06:d5,Broadcast,ARP,60,Who has 172.18.236.147? Tell 172.18.239.50
1224,39.524494,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1225,39.524494,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.232.34? Tell 172.18.232.10
1226,39.729839,172.18.236.12,172.18.239.255,UDP,305,54915  >  54915 Len=263
1227,39.729839,LiteonTe_b0:ec:7d,Broadcast,ARP,60,Who has 172.18.239.54? Tell 172.18.238.140
1228,39.729839,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1229,39.933981,IntelCor_73:dd:b3,Broadcast,ARP,60,Who has 172.18.233.35? Tell 172.18.234.199
1230,39.933981,IntelCor_31:f6:7d,Broadcast,ARP,60,Who has 172.18.233.6? Tell 172.18.234.120
1231,39.933981,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1232,39.933981,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.239.217? Tell 172.18.232.10
1233,39.933981,Cisco_ff:fc:28,Broadcast,ARP,60,Who has 172.18.238.49? Tell 172.18.232.1
1234,40.140012,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1235,40.140012,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.235.33? Tell 172.18.232.10
1236,40.140012,IntelCor_00:cf:f8,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.235.81
1237,40.140012,IntelCor_00:cf:f8,Broadcast,ARP,60,Who has 172.18.232.10? Tell 172.18.235.81
1238,40.140012,IntelCor_8d:7e:85,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.211
1239,40.140012,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1240,40.34389,HonHaiPr_c8:06:d5,Broadcast,ARP,60,Who has 172.18.236.147? Tell 172.18.239.50
1241,40.34389,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.134? Tell 172.18.232.10
1242,40.34389,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.64? Tell 172.18.232.10
1243,40.34389,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1244,40.549281,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.236.101? Tell 172.18.233.115
1245,40.549281,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1246,40.549281,IntelCor_73:dd:b3,Broadcast,ARP,60,Who has 172.18.233.35? Tell 172.18.234.199
1247,40.549281,172.18.234.13,172.18.239.255,UDP,82,63484  >  1947 Len=40
1248,40.549281,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.232.34? Tell 172.18.232.10
1249,40.549281,IntelCor_fd:70:b4,Broadcast,ARP,60,Who has 172.18.237.53? Tell 172.18.233.148
1250,40.549281,172.18.236.12,172.18.239.255,UDP,305,54915  >  54915 Len=263
1251,40.753258,SamsungE_7c:5c:ca,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.233.59
1252,40.753258,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1253,40.958299,IntelCor_31:f6:7d,Broadcast,ARP,60,Who has 172.18.233.6? Tell 172.18.234.120
1254,40.958299,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1255,40.958299,IntelCor_8d:7e:85,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.211
1256,40.958299,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.239.217? Tell 172.18.232.10
1257,40.958299,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1258,41.162747,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.236.101? Tell 172.18.233.115
1259,41.162747,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.235.33? Tell 172.18.232.10
1260,41.162747,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1261,41.367481,HonHaiPr_c8:06:d5,Broadcast,ARP,60,Who has 172.18.236.147? Tell 172.18.239.50
1262,41.367481,SamsungE_7c:0b:84,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.236.20
1263,41.367481,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.134? Tell 172.18.232.10
1264,41.367481,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.64? Tell 172.18.232.10
1265,41.367481,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1266,41.572465,IntelCor_fd:70:b4,Broadcast,ARP,60,Who has 172.18.237.53? Tell 172.18.233.148
1267,41.572465,SamsungE_98:8d:ea,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.234.6
1268,41.572465,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1269,41.572465,IntelCor_73:dd:b3,Broadcast,ARP,60,Who has 172.18.233.35? Tell 172.18.234.199
1270,41.572465,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.232.34? Tell 172.18.232.10
1271,41.572465,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.235.64? Tell 172.18.233.115
1272,41.572465,4e:71:11:44:3d:08,Broadcast,ARP,60,Gratuitous ARP for 172.18.237.2 (Request)
1273,41.572465,172.18.236.12,172.18.239.255,UDP,305,54915  >  54915 Len=263
1274,41.777991,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1275,41.983191,172.18.232.218,172.18.239.255,UDP,82,60176  >  1947 Len=40
1276,41.983191,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1277,41.983191,IntelCor_8d:7e:85,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.211
1278,41.983191,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.239.217? Tell 172.18.232.10
1279,41.983191,IntelCor_52:31:31,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.234.162
1280,41.983191,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1281,41.983191,Cisco_ff:fc:28,Broadcast,ARP,60,Who has 172.18.233.42? Tell 172.18.232.1
1282,42.187986,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.236.101? Tell 172.18.233.115
1283,42.187986,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.235.33? Tell 172.18.232.10
1284,42.187986,LiteonTe_c4:3e:57,Broadcast,ARP,60,Who has 172.18.236.180? Tell 172.18.236.124
1285,42.187986,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1286,42.187986,Chongqin_4a:c3:05,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.239.9
1287,42.392068,LiteonTe_b0:ec:7d,Broadcast,ARP,60,Who has 172.18.239.54? Tell 172.18.238.140
1288,42.392068,AzureWav_48:16:7b,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.232.220
1289,42.392068,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.64? Tell 172.18.232.10
1290,42.392068,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1291,42.392068,172.18.232.10,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0xef126d84
1292,42.392068,IntelCor_44:1e:70,Broadcast,ARP,60,Who has 172.18.237.53? Tell 172.18.232.149
1293,42.392068,IntelCor_52:31:31,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.234.162
1294,42.392068,AzureWav_48:16:7b,Broadcast,ARP,60,Who has 172.18.232.220? (ARP Probe)
1295,42.392068,Cisco_ff:fc:28,Broadcast,ARP,60,Who has 172.18.238.25? Tell 172.18.232.1
1296,42.596932,AzureWav_48:16:7b,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.232.220
1297,42.596932,HonHaiPr_c8:06:d5,Broadcast,ARP,60,Who has 172.18.236.147? Tell 172.18.239.50
1298,42.596932,IntelCor_fd:70:b4,Broadcast,ARP,60,Who has 172.18.237.53? Tell 172.18.233.148
1299,42.596932,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1300,42.596932,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.232.34? Tell 172.18.232.10
1301,42.596932,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.134? Tell 172.18.232.10
1302,42.596932,172.18.236.12,172.18.239.255,UDP,305,54915  >  54915 Len=263
1303,42.596932,SamsungE_7c:5c:ca,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.233.59
1304,42.802244,AzureWav_48:16:7b,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.232.220
1305,42.802244,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1306,42.802244,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.237.194? Tell 172.18.232.10
1307,42.802244,IntelCor_2f:be:f8,Broadcast,ARP,60,Who has 172.18.234.220? Tell 172.18.232.216
1308,42.802244,IntelCor_73:dd:b3,Broadcast,ARP,60,Who has 172.18.233.35? Tell 172.18.234.199
1309,43.00618,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1310,43.00618,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.239.217? Tell 172.18.232.10
1311,43.00618,4e:71:11:44:3d:08,Broadcast,ARP,60,Gratuitous ARP for 172.18.237.2 (Request)
1312,43.00618,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1313,43.211852,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.235.33? Tell 172.18.232.10
1314,43.211852,AzureWav_48:16:7b,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.232.220
1315,43.211852,LiteonTe_b0:ec:7d,Broadcast,ARP,60,Who has 172.18.239.54? Tell 172.18.238.140
1316,43.211852,LiteonTe_c4:3e:57,Broadcast,ARP,60,Who has 172.18.236.180? Tell 172.18.236.124
1317,43.211852,IntelCor_8d:7e:85,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.211
1318,43.211852,IntelCor_44:1e:70,Broadcast,ARP,60,Who has 172.18.237.53? Tell 172.18.232.149
1319,43.211852,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1320,43.211852,HonHaiPr_c8:06:d5,Broadcast,ARP,60,Who has 172.18.236.147? Tell 172.18.239.50
1321,43.211852,SamsungE_7c:0b:84,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.236.20
1322,43.211852,Cisco_ff:fc:28,Broadcast,ARP,60,Who has 172.18.232.110? Tell 172.18.232.1
1323,43.415449,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.64? Tell 172.18.232.10
1324,43.415449,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1325,43.415449,AzureWav_48:16:7b,Broadcast,ARP,60,Who has 172.18.232.220? (ARP Probe)
1326,43.415449,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.236.101? Tell 172.18.233.115
1327,43.62087,SamsungE_98:8d:ea,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.234.6
1328,43.62087,IntelCor_73:dd:b3,Broadcast,ARP,60,Who has 172.18.233.35? Tell 172.18.234.199
1329,43.62087,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1330,43.62087,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.134? Tell 172.18.232.10
1331,43.62087,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.232.34? Tell 172.18.232.10
1332,43.62087,172.18.236.12,172.18.239.255,UDP,305,54915  >  54915 Len=263
1333,43.62087,IntelCor_6b:3e:a1,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.239.28
1334,43.62087,IntelCor_c6:ed:46,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.237.149
1335,43.827179,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1336,43.827179,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.237.194? Tell 172.18.232.10
1337,43.827179,IntelCor_2f:be:f8,Broadcast,ARP,60,Who has 172.18.234.220? Tell 172.18.232.216
1338,43.827179,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1339,44.031131,IntelCor_8d:7e:85,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.211
1340,44.031131,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.239.217? Tell 172.18.232.10
1341,44.031131,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1342,44.031131,HonHaiPr_65:f4:0f,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.233.102
1343,44.031131,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.236.101? Tell 172.18.233.115
1344,44.236199,LiteonTe_b0:ec:7d,Broadcast,ARP,60,Who has 172.18.239.54? Tell 172.18.238.140
1345,44.236199,LiteonTe_c4:3e:57,Broadcast,ARP,60,Who has 172.18.236.180? Tell 172.18.236.124
1346,44.236199,IntelCor_44:1e:70,Broadcast,ARP,60,Who has 172.18.237.53? Tell 172.18.232.149
1347,44.236199,IntelCor_cc:f3:a3,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.233.62
1348,44.236199,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1349,44.236199,HonHaiPr_c8:06:d5,Broadcast,ARP,60,Who has 172.18.236.147? Tell 172.18.239.50
1350,44.236199,IntelCor_6b:3e:a1,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.239.28
1351,44.236199,IntelCor_c6:ed:46,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.237.149
1352,44.236199,Cisco_ff:fc:28,Broadcast,ARP,60,Who has 172.18.238.49? Tell 172.18.232.1
1353,44.236199,Cisco_ff:fc:28,Broadcast,ARP,60,Who has 172.18.236.39? Tell 172.18.232.1
1354,44.440985,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1355,44.440985,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.64? Tell 172.18.232.10
1356,44.440985,AzureWav_48:16:7b,Broadcast,ARP,60,Who has 172.18.232.220? (ARP Probe)
1357,44.440985,IntelCor_52:31:31,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.234.162
1358,44.440985,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.235.64? Tell 172.18.233.115
1359,44.644795,IntelCor_73:dd:b3,Broadcast,ARP,60,Who has 172.18.233.35? Tell 172.18.234.199
1360,44.644795,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1361,44.644795,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.134? Tell 172.18.232.10
1362,44.644795,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.232.34? Tell 172.18.232.10
1363,44.644795,f6:6a:47:1d:b3:f0,Broadcast,ARP,60,Gratuitous ARP for 172.18.235.111 (Request)
1364,44.644795,172.18.236.12,172.18.239.255,UDP,305,54915  >  54915 Len=263
1365,44.644795,SamsungE_7c:5c:ca,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.233.59
1366,44.849313,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1367,44.849313,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.237.194? Tell 172.18.232.10
1368,44.849313,12:31:3d:0c:1b:af,Broadcast,ARP,60,ARP Announcement for 172.18.237.62
1369,44.849313,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1370,45.055138,IntelCor_8d:7e:85,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.211
1371,45.055138,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.239.217? Tell 172.18.232.10
1372,45.055138,IntelCor_6a:3b:f0,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.235.185
1373,45.055138,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1374,45.055138,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.236.101? Tell 172.18.233.115
1375,45.055138,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.235.64? Tell 172.18.233.115
1376,45.258801,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1377,45.258801,SamsungE_7c:0b:84,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.236.20
1378,45.258801,IntelCor_6a:3b:f0,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.235.185
1379,45.463966,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.64? Tell 172.18.232.10
1380,45.463966,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1381,45.463966,AzureWav_48:16:7b,Broadcast,ARP,60,ARP Announcement for 172.18.232.220
1382,45.463966,LiteonTe_c5:8c:49,Broadcast,ARP,60,Who has 172.18.238.241? Tell 172.18.234.49
1383,45.463966,AzureWav_48:16:7b,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.232.220
1384,45.463966,SamsungE_98:8d:ea,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.234.6
1385,45.668646,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1386,45.668646,12:31:3d:0c:1b:af,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.237.62
1387,45.668646,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.232.34? Tell 172.18.232.10
1388,45.668646,172.18.236.12,172.18.239.255,UDP,305,54915  >  54915 Len=263
1389,45.668646,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1390,45.873128,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.134? Tell 172.18.232.10
1391,45.873128,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1392,45.873128,Cisco_ff:fc:28,Broadcast,ARP,60,Who has 172.18.233.42? Tell 172.18.232.1
1393,46.077958,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.239.217? Tell 172.18.232.10
1394,46.077958,f6:6a:47:1d:b3:f0,Broadcast,ARP,60,Gratuitous ARP for 172.18.235.111 (Request)
1395,46.077958,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1396,46.077958,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.235.64? Tell 172.18.233.115
1397,46.283614,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.10
1398,46.283614,LiteonTe_c4:3e:57,Broadcast,ARP,60,Who has 172.18.236.180? Tell 172.18.236.124
1399,46.283614,IntelCor_8d:7e:85,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.211
1400,46.283614,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1401,46.283614,172.18.232.250,172.18.239.255,UDP,86,57621  >  57621 Len=44
1402,46.283614,LiteonTe_b0:ec:7d,Broadcast,ARP,60,Who has 172.18.239.54? Tell 172.18.238.140
1403,46.487975,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.64? Tell 172.18.232.10
1404,46.487975,LiteonTe_c5:8c:49,Broadcast,ARP,60,Who has 172.18.238.241? Tell 172.18.234.49
1405,46.487975,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1406,46.487975,HonHaiPr_c8:06:d5,Broadcast,ARP,60,Who has 172.18.236.147? Tell 172.18.239.50
1407,46.487975,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1408,46.487975,AzureWav_50:c0:65,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.235.196
1409,46.623155,172.18.238.180,172.18.10.10,DNS,75,Standard query 0x85a2 A play.google.com
1410,46.625771,172.18.10.10,172.18.238.180,DNS,91,Standard query response 0x85a2 A play.google.com A 142.250.182.78
1411,46.625933,172.18.238.180,142.250.196.14,UDP,376,49808  >  443 Len=334
1412,46.629305,172.18.238.180,142.250.182.78,QUIC,1392,"Initial, DCID=7accddb2ccc0c521, PKN: 1, PADDING, PING, PING, PING, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO"
1413,46.629473,172.18.238.180,142.250.182.78,QUIC,122,"0-RTT, DCID=7accddb2ccc0c521"
1414,46.638714,142.250.196.14,172.18.238.180,UDP,73,443  >  49808 Len=31
1415,46.647288,172.18.238.180,142.250.196.14,UDP,75,49808  >  443 Len=33
1416,46.672856,142.250.182.78,172.18.238.180,QUIC,1392,"Initial, SCID=7accddb2ccc0c521, PKN: 1, ACK, PADDING"
1417,46.678515,142.250.182.78,172.18.238.180,QUIC,1392,Protected Payload (KP0)
1418,46.678617,142.250.182.78,172.18.238.180,QUIC,664,Protected Payload (KP0)
1419,46.679164,172.18.238.180,142.250.182.78,QUIC,120,"Handshake, DCID=7accddb2ccc0c521"
1420,46.679322,172.18.238.180,142.250.182.78,QUIC,75,"Protected Payload (KP0), DCID=7accddb2ccc0c521"
1421,46.679739,172.18.238.180,142.250.182.78,QUIC,1388,"Protected Payload (KP0), DCID=7accddb2ccc0c521"
1422,46.679829,172.18.238.180,142.250.182.78,QUIC,596,"Protected Payload (KP0), DCID=7accddb2ccc0c521"
1423,46.691755,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.232.34? Tell 172.18.232.10
1424,46.695908,172.18.236.12,172.18.239.255,UDP,305,54915  >  54915 Len=263
1425,46.695908,172.18.237.36,172.18.239.255,DB-LSP-DISC/JSON,176,"Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
1426,46.695908,SamsungE_7c:5c:ca,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.233.59
1427,46.695908,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1428,46.696001,142.250.182.78,172.18.238.180,QUIC,147,Protected Payload (KP0)
1429,46.697215,142.250.182.78,172.18.238.180,QUIC,69,Protected Payload (KP0)
1430,46.697711,172.18.238.180,142.250.182.78,QUIC,119,"Protected Payload (KP0), DCID=7accddb2ccc0c521"
1431,46.713974,142.250.182.78,172.18.238.180,QUIC,67,Protected Payload (KP0)
1432,46.776419,142.250.182.78,172.18.238.180,QUIC,823,Protected Payload (KP0)
1433,46.777141,172.18.238.180,142.250.182.78,QUIC,77,"Protected Payload (KP0), DCID=7accddb2ccc0c521"
1434,46.778349,142.250.182.78,172.18.238.180,QUIC,206,Protected Payload (KP0)
1435,46.810983,172.18.238.180,142.250.182.78,QUIC,75,"Protected Payload (KP0), DCID=7accddb2ccc0c521"
1436,46.820189,142.250.182.78,172.18.238.180,QUIC,67,Protected Payload (KP0)
1437,46.907627,AzureWav_50:c0:65,Broadcast,ARP,60,Who has 172.18.235.196? (ARP Probe)
1438,46.907627,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.134? Tell 172.18.232.10
1439,46.907627,IntelCor_73:dd:b3,Broadcast,ARP,60,Who has 172.18.233.35? Tell 172.18.234.199
1440,46.907627,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1441,46.907627,IntelCor_8d:7e:85,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.211
1442,46.907627,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.239.217? Tell 172.18.232.10
1443,46.99992,142.250.196.14,172.18.238.180,UDP,441,443  >  49808 Len=399
1444,46.99992,142.250.196.14,172.18.238.180,UDP,170,443  >  49808 Len=128
1445,47.000422,172.18.238.180,142.250.196.14,UDP,81,49808  >  443 Len=39
1446,47.004994,172.18.238.180,142.250.196.14,UDP,75,49808  >  443 Len=33
1447,47.01614,142.250.196.14,172.18.238.180,UDP,67,443  >  49808 Len=25
1448,47.112569,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1449,47.112569,Chongqin_12:19:15,Broadcast,ARP,60,Who has 172.18.233.117? Tell 172.18.232.57
1450,47.112569,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.234.130? Tell 172.18.232.10
1451,47.30754,LiteonTe_b0:ec:7d,Broadcast,ARP,60,Who has 172.18.239.54? Tell 172.18.238.140
1452,47.30754,LiteonTe_c4:3e:57,Broadcast,ARP,60,Who has 172.18.236.180? Tell 172.18.236.124
1453,47.30754,f6:6a:47:1d:b3:f0,Broadcast,ARP,60,Gratuitous ARP for 172.18.235.111 (Request)
1454,47.30754,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
1455,47.30754,HonHaiPr_c8:06:d5,Broadcast,ARP,60,Who has 172.18.236.147? Tell 172.18.239.50
1456,47.30754,SamsungE_7c:0b:84,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.236.20
1457,47.30754,Cisco_ff:fc:28,Broadcast,ARP,60,Who has 172.18.236.39? Tell 172.18.232.1
1458,47.513458,LiteonTe_c5:8c:49,Broadcast,ARP,60,Who has 172.18.238.241? Tell 172.18.234.49
1459,47.513458,172.18.236.20,172.18.239.255,UDP,180,55484  >  58581 Len=138
1460,47.513458,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.236.64? Tell 172.18.232.10
1461,47.513458,IntelCor_6b:a3:e1,Broadcast,ARP,60,Who has 172.18.236.101? Tell 172.18.233.115
1462,47.513458,AzureWav_48:16:7b,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.232.220
1463,47.513458,IntelCor_73:dd:b3,Broadcast,ARP,60,Who has 172.18.233.35? Tell 172.18.234.199
1464,47.513458,SamsungE_98:8d:ea,Broadcast,ARP,60,Who has 172.18.232.1? Tell 172.18.234.6
1465,47.513458,172.18.233.59,172.18.239.255,UDP,180,59873  >  58581 Len=138
1466,47.513458,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.232.34? Tell 172.18.232.10
1467,47.715748,Tecnomen_65:b7:9e,Broadcast,ARP,60,Who has 172.18.237.194? Tell 172.18.232.10
1468,47.716248,172.18.236.12,172.18.239.255,UDP,305,54915  >  54915 Len=263
1469,47.716248,172.18.234.6,172.18.239.255,UDP,180,34792  >  58581 Len=138
